# realization for 100d_gph
param xbar :=
 1 1  2.3755441636100527
 1 2  3.9819421055136313
 1 3  1.338741583621025
 2 1  2.485697013146184
 2 2  5.03680792050462
 2 3  0.8299885834202767
 3 1  1.8399189222712777
 3 2  6.3978109460885495
 3 3  1.5302887083749157
 4 1  2.0261280537079944
 4 2  6.220663101906643
 4 3  2.98036735247544
 5 1  -0.12519862445113605
 5 2  6.496614938852396
 5 3  1.8323352772485855
 6 1  -0.8581027518686222
 6 2  5.1974893983603145
 6 3  0.9186074331752561
 7 1  0.44402820460761555
 7 2  6.782674240733219
 7 3  2.9676563381023304
 8 1  0.47991353454406366
 8 2  7.220916439937879
 8 3  2.7937188592481026
 9 1  0.3612485333275353
 9 2  6.607994862904251
 9 3  3.9721849917952294
 10 1  0.06749456147618443
 10 2  5.023439534916401
 10 3  4.3972000314551085
 11 1  -0.7880337203982709
 11 2  3.7364863039537433
 11 3  3.4543522918505807
 12 1  0.024026699430474332
 12 2  3.336468634320337
 12 3  4.187610793326564
 13 1  -1.221202263425673
 13 2  3.616125270775036
 13 3  2.343169640782423
 14 1  -1.7368362436269535
 14 2  4.3501473299595235
 14 3  1.6994703904332613
 15 1  -2.0843212597840117
 15 2  4.003397711118412
 15 3  0.6678734779133669
 16 1  -1.6891946378904925
 16 2  3.204116987212872
 16 3  3.0319211155225716
 17 1  0.14788029402826572
 17 2  3.7212976836221725
 17 3  4.338382505850539
 18 1  -1.534908061458983
 18 2  3.8024158532131778
 18 3  2.0721938219296843
 19 1  -1.219594514359907
 19 2  3.2575789655479905
 19 3  0.9567265761839499
 20 1  -1.6461667577902066
 20 2  3.0805462123219303
 20 3  1.1980067737104336
 21 1  -0.8227842057147985
 21 2  3.455927941078391
 21 3  3.2869115606798647
 22 1  -0.09030914673273338
 22 2  3.3730353576742234
 22 3  3.93377090271405
 23 1  1.2515736287009804
 23 2  3.1412043400869782
 23 3  4.751436144407859
 24 1  2.719463836709042
 24 2  3.945887878548915
 24 3  4.12888961492524
 25 1  1.8036059973594576
 25 2  1.7695730819023316
 25 3  4.428399272814758
 26 1  1.7141812351643853
 26 2  0.552167879650297
 26 3  3.4376613578842354
 27 1  2.4646474397416216
 27 2  2.721542758531311
 27 3  4.196438442827992
 28 1  3.4763637514367454
 28 2  3.26271448869388
 28 3  3.467481775849869
 29 1  3.0227187683476773
 29 2  2.5286317313390962
 29 3  1.7847020729411165
 30 1  2.515438991133285
 30 2  1.5083294496681676
 30 3  0.9833253311562984
 31 1  2.65685003766079
 31 2  1.3215259255029055
 31 3  0.9886815549224843
 32 1  1.8061928658215984
 32 2  1.6857870432380047
 32 3  0.1568615280796581
 33 1  1.021178625745163
 33 2  3.617087488652564
 33 3  -0.358186885471799
 34 1  0.10901387889659529
 34 2  3.7298499786924353
 34 3  -1.2135011496715669
 35 1  2.029873606851633
 35 2  3.9486308548392812
 35 3  0.27523171681772846
 36 1  2.847262598213355
 36 2  3.937268389386481
 36 3  1.300760639640419
 37 1  2.168095459541755
 37 2  0.86556961184326
 37 3  0.9558657498791727
 38 1  1.9395905216126261
 38 2  0.004367488199198636
 38 3  2.058996731690513
 39 1  3.23591742958621
 39 2  0.2869452083541899
 39 3  1.1783445285674572
 40 1  2.6745255498822122
 40 2  2.056418289073604
 40 3  0.5886215083121534
 41 1  3.5101803411543173
 41 2  3.1067513100678785
 41 3  0.8301275200085577
 42 1  2.841969425078137
 42 2  4.738739997659645
 42 3  0.9491782210842994
 43 1  1.588160366763756
 43 2  4.9786356209501825
 43 3  1.3433890745767034
 44 1  2.111502604675207
 44 2  4.900310652142642
 44 3  2.7375208629229184
 45 1  1.3670303243170594
 45 2  4.224034444885625
 45 3  3.8449912993176376
 46 1  1.5889985945058878
 46 2  5.10642981220017
 46 3  2.0364604642682123
 47 1  0.5342373747162664
 47 2  5.24075153069057
 47 3  0.6365329562564404
 48 1  -0.5066983058914806
 48 2  4.439016623294414
 48 3  0.4904118044823828
 49 1  -1.0723449562198153
 49 2  3.361685328458114
 49 3  2.0589370008364924
 50 1  -1.6322899298890527
 50 2  2.380636065632852
 50 3  1.6854272181675478
 51 1  -1.8985557997552833
 51 2  2.2361339275861236
 51 3  0.7300966957703865
 52 1  -2.554654017567781
 52 2  1.61401422722306
 52 3  -0.5245782420944426
 53 1  -3.1087979740724125
 53 2  1.268073701747654
 53 3  -0.8823101546467513
 54 1  -1.757714101689641
 54 2  1.1209189391744998
 54 3  0.30577887381294444
 55 1  -0.5150167545905445
 55 2  1.483380677451575
 55 3  1.252692400606361
 56 1  -0.020709121008115956
 56 2  0.8979826211124129
 56 3  2.1180887807836464
 57 1  -0.09270007858115235
 57 2  3.251720266138267
 57 3  -0.0354784882944655
 58 1  -1.0935273908289254
 58 2  3.474765779009408
 58 3  0.0631471738837395
 59 1  0.6193989045124386
 59 2  2.5944986361807354
 59 3  4.099878922886487
 60 1  0.1390445454980479
 60 2  2.8336674410725755
 60 3  3.9479013452837126
 61 1  0.9342030367891271
 61 2  1.0852187035290577
 61 3  2.3506909530766196
 62 1  2.0932224904150387
 62 2  1.8205636331319035
 62 3  3.732705532653874
 63 1  3.421807716385867
 63 2  1.6050685511962546
 63 3  4.273318055482038
 64 1  4.861461669710566
 64 2  2.0870294072369857
 64 3  3.487278425790658
 65 1  4.383883302201454
 65 2  2.256558210638029
 65 3  1.9630713332933953
 66 1  4.784567648283907
 66 2  3.41360372376864
 66 3  2.919248986006221
 67 1  4.606592814408573
 67 2  4.601105693165163
 67 3  2.9128619177609636
 68 1  5.1057766281260015
 68 2  1.947508708033767
 68 3  2.5081295090960807
 69 1  4.585791600448113
 69 2  1.043402276220682
 69 3  1.2003387154040188
 70 1  3.4422159334778453
 70 2  1.1055632322478992
 70 3  0.344216278813685
 71 1  2.843127926714014
 71 2  1.8536354582532368
 71 3  -0.05225367579311686
 72 1  1.8505489183759085
 72 2  1.4232609457740386
 72 3  -0.7674028195070717
 73 1  1.7428220719307674
 73 2  0.37596451548830306
 73 3  -0.8184176088061199
 74 1  0.7577480485674768
 74 2  -0.5678959742486567
 74 3  -1.355318228838472
 75 1  0.015647000581985152
 75 2  -0.709246686174211
 75 3  -1.9481438599620944
 76 1  1.1005156301700214
 76 2  -2.4051633031985693
 76 3  0.08586526971835479
 77 1  1.9536112827373413
 77 2  -2.382203131881976
 77 3  0.5432376270292746
 78 1  1.4751408238706605
 78 2  -3.4047009390456746
 78 3  0.730215258536097
 79 1  2.902269317503905
 79 2  -1.3942569671649068
 79 3  1.0055443096394219
 80 1  2.7232593943098267
 80 2  -0.07195352882677593
 80 3  0.21612378773932808
 81 1  3.28473983595894
 81 2  4.66781102649846
 81 3  0.7647930013277862
 82 1  2.8203651395147062
 82 2  4.523071128824385
 82 3  0.5651306455100699
 83 1  2.499354655931225
 83 2  5.418224473018452
 83 3  1.833807204175034
 84 1  3.546576179945989
 84 2  2.9052728149294
 84 3  0.5645034316681495
 85 1  3.0987971329610713
 85 2  1.5200825856280757
 85 3  0.7836215301612375
 86 1  3.0312688907702157
 86 2  0.5895550627316605
